filename,survey,longitude,latitude,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
PS81_251_0016__PS81_251-1_2013-03-12T20_59_06_9402.jpg,PS81,-60.603898,-62.118304,3.1762976387625304,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0015__PS81_251-1_2013-03-12T21_56_47_9514.jpg,PS81,-60.591219,-62.113052,2.883737928555062,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0011__PS81_251-1_2013-03-12T21_28_03_9460.jpg,PS81,-60.597604,-62.11628899987701,3.216078283622641,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0012__PS81_251-1_2013-03-12T20_26_34_9355.jpg,PS81,-60.610608,-62.12102900000001,3.049508306658905,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0006__PS81_251-1_2013-03-12T19_45_35_9282.jpg,PS81,-60.620606,-62.125659,3.22891677669662,13456535.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PS81_251_0004__PS81_251-1_2013-03-12T20_11_06_9326.jpg,PS81,-60.614409,-62.122638,1.342457257048662,13456535.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PS81_251_0002__PS81_251-1_2013-03-12T19_20_25_9224.jpg,PS81,-60.62843,-62.12834599999999,2.7352110030939305,13456535.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PS81_204_0018__PS81_204-1_2013-02-28T06_42_33_3780.jpg,PS81,-57.989732,-62.936033,4.066200200830395,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
PS81_199_0022__PS81_199-1_2013-02-26T16_45_09_3152.jpg,PS81,-58.253462,-62.955776,1.2053587998940767,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_222_0020__PS81_222-2b_2013-03-03T18_47_48_5785.jpg,PS81,-58.60340600000001,-63.009151,2.0693882546732993,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PS81_237_0004__PS81_237-2_2013-03-08T08_36_46_7196.jpg,PS81,-61.190542,-62.266327,2.2646642787546747,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_237_0006__PS81_237-2_2013-03-08T08_07_43_7122.jpg,PS81,-61.198197,-62.264169,1.3686447432650235,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PS81_246_0003__PS81_246-1_2013-03-11T09_39_23_8402.jpg,PS81,-60.06548000000001,-61.99361,2.063146965290428,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_246_0015__PS81_246-1_2013-03-11T10_18_32_8487.jpg,PS81,-60.065004,-61.987289,1.9527283213477604,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_116_0012__PS81_116-3_2013-01-26T12_05_20_4910.jpg,PS81,-56.40416800000001,-62.56385699999999,2.010549963228845,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_118_0011__PS81_118-3_2013-01-27T11_19_12_5741.jpg,PS81,-56.286689,-62.42661999999999,3.213236079442916,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_118_0019__PS81_118-3_2013-01-27T08_31_43_5374.jpg,PS81,-56.283692,-62.450076,2.975913772685607,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_118_0024__PS81_118-3_2013-01-27T08_48_21_5414.jpg,PS81,-56.284699,-62.448014,3.2143298593336738,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
PS81_192_0014__PS81_192-1_2013-02-22T19_58_01_0476.jpg,PS81,-57.502301,-62.731384,2.9761114740281505,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_222_0004__PS81_222-2b_2013-03-03T18_41_45_5772.jpg,PS81,-58.605758,-63.009218,2.9356484233934736,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_222_0008__PS81_222-2b_2013-03-03T19_06_55_5828.jpg,PS81,-58.596385,-63.008858,1.5589353715912235,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_222_0016__PS81_222-2b_2013-03-03T19_18_23_5859.jpg,PS81,-58.591589,-63.008794,3.842177323052859,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0002__PS81_225-6_2013-03-04T14_32_28_6162.jpg,PS81,-58.693205000000006,-62.929035,1.7723314915372608,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0003__PS81_225-6_2013-03-04T15_17_40_6265.jpg,PS81,-58.680259,-62.93362,2.307993382092649,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0007__PS81_225-6_2013-03-04T15_29_42_6290.jpg,PS81,-58.67714,-62.934711,2.002878514123404,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_234_0018__PS81_234-3_2013-03-07T11_59_47_6703.jpg,PS81,-61.228375,-62.288369,2.7858362833742936,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_234_0020__PS81_234-3_2013-03-07T12_51_34_6827.jpg,PS81,-61.210330000000006,-62.289299,3.604377241621708,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0007__PS81_237-2_2013-03-08T10_08_33_7395.jpg,PS81,-61.169454,-62.273024,2.626095230741467,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0009__PS81_237-2_2013-03-08T11_01_43_7517.jpg,PS81,-61.157391,-62.27881899999999,3.960694691438658,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0010__PS81_237-2_2013-03-08T07_56_42_7097.jpg,PS81,-61.201972,-62.263126,1.9620994517906036,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0018__PS81_237-2_2013-03-08T07_51_41_7086.jpg,PS81,-61.203941,-62.262684,3.1782253011988244,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_237_0020__PS81_237-2_2013-03-08T08_46_04_7215.jpg,PS81,-61.189311,-62.26710600000001,2.158853868321319,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0001__PS81_244-1_2013-03-10T12_14_12_8075.jpg,PS81,-60.660422,-62.131674,3.3257038189705597,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_244_0005__PS81_244-1_2013-03-10T11_35_02_7993.jpg,PS81,-60.649558,-62.126880999905005,4.290342462953189,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0013__PS81_244-1_2013-03-10T11_47_39_8020.jpg,PS81,-60.65206600000001,-62.128726999921,2.2419166196743134,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0016__PS81_244-1_2013-03-10T10_22_52_7842.jpg,PS81,-60.63219599999999,-62.120264,2.121962529947116,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0005__PS81_249-1_2013-03-12T09_26_24_9072.jpg,PS81,-60.090164,-61.932947,3.2511866640515024,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0007__PS81_249-1_2013-03-12T09_05_53_9029.jpg,PS81,-60.095665,-61.935834,3.1022264726863162,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0015__PS81_249-1_2013-03-12T09_17_24_9052.jpg,PS81,-60.09340400000001,-61.93444100000001,2.621986401429085,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0018__PS81_249-1_2013-03-12T06_33_29_8692.jpg,PS81,-60.126774,-61.949384,2.780249766544833,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0004__PS81_116-3_2013-01-26T15_06_50_5283.jpg,PS81,-56.462192,-62.563048,4.544038081034923,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0008__PS81_116-3_2013-01-26T15_27_51_5336.jpg,PS81,-56.469022,-62.56295600000001,1.8768544931826232,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0034__PS81_116-3_2013-01-26T12_48_39_5005.jpg,PS81,-56.420467,-62.562508,3.2197387308390732,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0004__PS81_160-1_2013-02-08T19_14_42_6728.jpg,PS81,-54.105139,-63.177636,2.885656263044602,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0006__PS81_160-1_2013-02-08T18_55_06_6685.jpg,PS81,-54.10520500000001,-63.177016,1.6856557283352773,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0010__PS81_160-1_2013-02-08T16_49_33_6416.jpg,PS81,-54.114837,-63.170548,1.17621215692514,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0013__PS81_160-1_2013-02-08T17_09_06_6456.jpg,PS81,-54.117307,-63.169984,2.7757223846314636,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0019__PS81_160-1_2013-02-08T17_58_17_6559.jpg,PS81,-54.11104,-63.173591,2.9580025640264003,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0023__PS81_160-1_2013-02-08T19_38_48_6779.jpg,PS81,-54.104248,-63.179631000102994,1.7369141563674924,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0002__PS81_163-2_2013-02-10T22_06_14_7665.jpg,PS81,-56.43218,-63.86618100000001,3.0318223366956922,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0005__PS81_163-2_2013-02-10T23_23_31_7828.jpg,PS81,-56.425188,-63.85419200000001,2.81436659322661,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0006__PS81_163-2_2013-02-10T21_20_08_7567.jpg,PS81,-56.438643000000006,-63.872922,3.3503856645560632,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0007__PS81_163-2_2013-02-10T22_18_45_7694.jpg,PS81,-56.430815,-63.864234,2.6051945100926375,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0009__PS81_163-2_2013-02-10T20_10_56_7416.jpg,PS81,-56.439469,-63.883318,1.8280797026998756,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PS81_163_0010__PS81_163-2_2013-02-10T23_06_55_7794.jpg,PS81,-56.426806000000006,-63.856921,2.8571075159775696,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0012__PS81_163-2_2013-02-10T22_47_51_7755.jpg,PS81,-56.42860200000001,-63.859949,2.989975025213414,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0015__PS81_163-2_2013-02-10T22_26_46_7711.jpg,PS81,-56.430200999898005,-63.862968,2.9683526371027873,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0016__PS81_163-2_2013-02-10T22_52_21_7764.jpg,PS81,-56.428266,-63.85920600000001,2.514014602635521,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0019__PS81_163-2_2013-02-10T22_10_15_7675.jpg,PS81,-56.431626,-63.86565,2.9254044850986705,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_164_0004__PS81_164-2_2013-02-11T15_48_21_8382.jpg,PS81,-56.150802,-63.614772,1.884494676094069,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_188_0005__PS81_188-1_2013-02-20T09_38_38_0028.jpg,PS81,-55.56193199999999,-63.84764200000001,3.7692183166446753,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0014__PS81_194-1_2013-02-23T19_14_32_1048.jpg,PS81,-56.929599,-62.745976,2.4217190770165398,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0004__PS81_196-2_2013-02-24T10_25_58_1627.jpg,PS81,-57.081003,-62.80216899999999,2.024865605776661,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0010__PS81_196-2_2013-02-24T09_41_33_1527.jpg,PS81,-57.094967,-62.80228,2.2009951304375788,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_198_0001__PS81_198-2_2013-02-26T11_38_26_3024.jpg,PS81,-58.051161,-63.02790200000001,2.5484561593456387,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_199_0014__PS81_199-1_2013-02-26T16_51_49_3166.jpg,PS81,-58.251137,-62.955288,1.66434422263192,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0001__PS81_204-1_2013-02-28T10_12_25_4253.jpg,PS81,-57.927386,-62.933057,1.885700686941643,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0003__PS81_204-1_2013-02-28T08_24_27_4012.jpg,PS81,-57.95809200000001,-62.934371,2.234417214560577,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0008__PS81_204-1_2013-02-28T07_50_17_3938.jpg,PS81,-57.966375,-62.93474499999999,1.9238350705632021,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0009__PS81_204-1_2013-02-28T09_45_51_4198.jpg,PS81,-57.932825,-62.93332,1.8905247236540135,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0013__PS81_204-1_2013-02-28T09_35_45_4173.jpg,PS81,-57.936907,-62.933296,3.6572029848722236,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_204_0014__PS81_204-1_2013-02-28T07_13_40_3853.jpg,PS81,-57.979086,-62.935104,3.594082144799237,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_204_0015__PS81_204-1_2013-02-28T09_07_03_4108.jpg,PS81,-57.945162,-62.934257,3.6093558943555037,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PS81_204_0017__PS81_204-1_2013-02-28T10_08_55_4244.jpg,PS81,-57.928472,-62.932996,2.936015808350339,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_215_0002__PS81_215-2_2013-03-01T20_49_28_4281.jpg,PS81,-58.24469200000001,-62.89264,4.4085014655042105,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_215_0009__PS81_215-2_2013-03-02T00_21_30_4697.jpg,PS81,-58.182472,-62.891297,3.87806100178464,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_215_0010__PS81_215-2_2013-03-01T21_00_39_4305.jpg,PS81,-58.240084,-62.891673,2.8860712389495466,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_215_0018__PS81_215-2_2013-03-01T20_54_36_4293.jpg,PS81,-58.242225,-62.892085,3.156511325565267,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_215_0020__PS81_215-2_2013-03-01T21_56_29_4413.jpg,PS81,-58.225045,-62.890939,2.269633117253878,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_218_0001__PS81_218-3_2013-03-02T20_36_28_5244.jpg,PS81,-58.372164,-62.9426,2.210406054727781,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_218_0003__PS81_218-3_2013-03-02T18_52_32_5013.jpg,PS81,-58.403683,-62.946457,2.4099713080732386,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_218_0004__PS81_218-3_2013-03-02T17_45_21_4877.jpg,PS81,-58.422230000000006,-62.94821,2.759359287391124,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_218_0005__PS81_218-3_2013-03-02T19_54_02_5141.jpg,PS81,-58.386413,-62.944997,2.80699229613261,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_218_0006__PS81_218-3_2013-03-02T17_19_38_4827.jpg,PS81,-58.432134,-62.94866800000001,3.049661329826964,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_218_0011__PS81_218-3_2013-03-02T19_07_31_5038.jpg,PS81,-58.39895600000001,-62.946099,2.9114730746472604,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_218_0012__PS81_218-3_2013-03-02T17_59_39_4905.jpg,PS81,-58.41713100000001,-62.947924,4.578654946321877,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_218_0013__PS81_218-3_2013-03-02T20_05_56_5163.jpg,PS81,-58.381554,-62.94456,2.132156005607971,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_218_0014__PS81_218-3_2013-03-02T17_30_21_4844.jpg,PS81,-58.427348,-62.948287000088996,2.0764309375265757,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_218_0016__PS81_218-3_2013-03-02T18_40_16_4990.jpg,PS81,-58.408585,-62.946624,2.5307176450634725,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_218_0018__PS81_218-3_2013-03-02T16_58_30_4783.jpg,PS81,-58.439653,-62.948992,2.730862663059606,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_218_0021__PS81_218-3_2013-03-02T19_59_05_5151.jpg,PS81,-58.383859,-62.944844,1.7238846726949943,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_218_0022__PS81_218-3_2013-03-02T17_25_01_4841.jpg,PS81,-58.429764,-62.948374,2.1975420949053768,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_222_0005__PS81_222-2b_2013-03-03T20_31_12_6023.jpg,PS81,-58.568895,-63.00771,3.085259763150835,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_222_0009__PS81_222-2a_2013-03-03T16_34_31_5565.jpg,PS81,-58.602909,-63.049852,2.0795075467449853,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PS81_116_0030__PS81_116-3_2013-01-26T15_25_29_5330.jpg,PS81,-56.468249,-62.562996,2.0779001825468297,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_185_0002__PS81_185-1_2013-02-19T07_29_03_8556.jpg,PS81,-55.612745,-63.879944,3.6083244848145974,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0
PS81_185_0004__PS81_185-1_2013-02-19T08_13_46_8660.jpg,PS81,-55.60902,-63.872811,3.8246132762654383,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
PS81_185_0006__PS81_185-1_2013-02-19T07_53_48_8611.jpg,PS81,-55.61058000000001,-63.876385,3.0683031695089125,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PS81_186_0006__PS81_186-1_2013-02-19T17_40_02_9174.jpg,PS81,-55.571083,-63.892205,4.053057991190008,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
PS81_186_0007__PS81_186-1_2013-02-19T19_26_15_9430.jpg,PS81,-55.566560999883,-63.876386,3.665735395865034,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_186_0014__PS81_186-1_2013-02-19T17_56_34_9217.jpg,PS81,-55.570933,-63.890337,2.634891118604957,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
PS81_198_0012__PS81_198-2_2013-02-26T09_06_56_2721.jpg,PS81,-58.095104000000006,-63.034275,2.117469228262844,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_198_0021__PS81_198-2_2013-02-26T11_02_49_2953.jpg,PS81,-58.062750999932,-63.030336,2.4430970188145733,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_199_0001__PS81_199-1_2013-02-26T19_35_21_3514.jpg,PS81,-58.198159,-62.944881,2.5181566296951874,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
PS81_199_0021__PS81_199-1_2013-02-26T18_54_19_3426.jpg,PS81,-58.209004,-62.94834399999999,2.6283883723096633,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_204_0012__PS81_204-1_2013-02-28T07_38_44_3912.jpg,PS81,-57.970967,-62.934631,3.0913902725215183,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PS81_204_0016__PS81_204-1_2013-02-28T08_09_22_3979.jpg,PS81,-57.962527,-62.934173,2.539917745731331,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_222_0002__PS81_222-2a_2013-03-03T14_51_12_5283.jpg,PS81,-58.631976,-63.049734,2.4013586064714483,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan0802_069_0001__tan0802_069_0238.jpg,tan0802,,,0.8381263426221133,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tan0802_108_0002__tan0802_108_0011.jpg,tan0802,,,1.8639540734754818,10077696.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
tan0802_025_0001__tan0802_025_0249.jpg,tan0802,,,5.871003269550711,10077696.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_025_0002__tan0802_025_0009.jpg,tan0802,,,5.405159344558425,10077696.0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tan0802_025_0004__tan0802_025_0078.jpg,tan0802,,,2.7993903714415103,10077696.0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan0802_080_0002__tan0802_080_0011.jpg,tan0802,,,2.26550489458967,10077696.0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tan0802_093_0003__tan0802_093_0141.jpg,tan0802,,,1.6677948169643182,10077696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_093_0005__tan0802_093_0196.jpg,tan0802,,,2.0052860989829573,10077696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_093_0006__tan0802_093_0049.jpg,tan0802,,,2.306212590588155,10077696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_025_0003__tan0802_025_0143.jpg,tan0802,,,3.3111646695977472,10077696.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_025_0007__tan0802_025_0172.jpg,tan0802,,,3.169137665583331,10077696.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_065_0002__tan0802_065_0008.jpg,tan0802,,,1.9848347804995488,10077696.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_069_0003__tan0802_069_0144.jpg,tan0802,,,1.8134877732047616,10077696.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_069_0004__tan0802_069_0079.jpg,tan0802,,,2.7509532992107317,10077696.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_069_0006__tan0802_069_0038.jpg,tan0802,,,1.4000665535140833,10077696.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_080_0008__tan0802_080_0090.jpg,tan0802,,,1.7929423223385232,10077696.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_093_0007__tan0802_093_0165.jpg,tan0802,,,1.6483385527490746,10077696.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan0802_105_0004__tan0802_105_0070.jpg,tan0802,,,4.0170643688163405,10077696.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
