filename,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
PS81_160_0008__PS81_160-1_2013-02-08T19_20_43_6741.jpg,2.5771070521548136,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
PS81_161_0003__PS81_161-1_2013-02-10T01_16_04_7261.jpg,3.0329747028926612,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_161_0009__PS81_161-1_2013-02-09T22_26_16_6866.jpg,3.2175843993087514,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
PS81_185_0007__PS81_185-1_2013-02-19T09_19_13_8805.jpg,1.9575253052645012,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_185_0011__PS81_185-1_2013-02-19T09_05_40_8775.jpg,3.4358186184618904,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
PS81_185_0012__PS81_185-1_2013-02-19T08_25_29_8688.jpg,1.6045341571287688,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PS81_185_0015__PS81_185-1_2013-02-19T09_30_45_8833.jpg,2.1719988657818337,13456535.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0
PS81_188_0002__PS81_188-1_2013-02-20T06_39_59_9617.jpg,2.9633859606490485,13456535.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
PS81_188_0006__PS81_188-1_2013-02-20T07_13_38_9693.jpg,2.359448232825661,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
PS81_188_0009__PS81_188-1_2013-02-20T10_03_52_0087.jpg,2.71341780793786,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
PS81_188_0018__PS81_188-1_2013-02-20T06_48_59_9638.jpg,1.693649018380078,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
PS81_194_0007__PS81_194-1_2013-02-23T21_03_17_1278.jpg,2.9260213783562343,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_196_0002__PS81_196-2_2013-02-24T09_27_00_1492.jpg,2.951412719263595,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_196_0011__PS81_196-2_2013-02-24T11_45_07_1808.jpg,2.1636530275704673,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_197_0003__PS81_197-3_2013-02-25T10_31_03_2311.jpg,2.7992228458477366,13456535.0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0
PS81_197_0006__PS81_197-3_2013-02-25T09_01_25_2118.jpg,2.343280347399009,13456535.0,0,0,0,0,6,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0
PS81_197_0017__PS81_197-3_2013-02-25T08_37_47_2071.jpg,4.040384454958205,13456535.0,0,0,0,0,1,0,0,0,29,0,0,0,0,3,2,1,0,0,0,0,0
PS81_198_0018__PS81_198-2_2013-02-26T07_58_43_2581.jpg,1.5414128353195178,13456535.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
PS81_199_0018__PS81_199-1_2013-02-26T16_19_24_3086.jpg,4.003171504338128,13456535.0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
PS81_215_0004__PS81_215-2_2013-03-01T21_40_12_4379.jpg,2.9174153906401603,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
PS81_215_0005__PS81_215-2_2013-03-01T23_50_58_4643.jpg,4.479875595508949,13456535.0,0,0,0,0,50,0,0,1,0,0,0,0,24,10,0,1,0,0,0,0,0
PS81_215_0006__PS81_215-2_2013-03-01T21_11_28_4332.jpg,3.5487499424036724,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PS81_215_0008__PS81_215-2_2013-03-01T22_15_35_4450.jpg,3.5282668340876957,13456535.0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
PS81_215_0021__PS81_215-2_2013-03-02T00_02_36_4663.jpg,2.675179173852373,13456535.0,0,0,0,0,4,0,0,0,5,0,0,0,3,1,0,1,0,0,0,0,0
PS81_222_0001__PS81_222-2a_2013-03-03T16_44_07_5590.jpg,1.9733036327389886,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PS81_116_0019__PS81_116-3_2013-01-26T15_20_29_5319.jpg,2.311549435059947,13456535.0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_161_0004__PS81_161-1_2013-02-10T01_48_01_7331.jpg,3.172591166210009,13456535.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_192_0007__PS81_192-1_2013-02-22T21_37_13_0726.jpg,2.3770178081001663,13456535.0,0,0,1,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0
PS81_192_0013__PS81_192-1_2013-02-22T22_24_28_0849.jpg,2.0661932129879426,13456535.0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0
PS81_196_0013__PS81_196-2_2013-02-24T12_43_51_1945.jpg,3.624524404566415,13456535.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_197_0009__PS81_197-3_2013-02-25T12_03_12_2503.jpg,2.6528480980816282,13456535.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
PS81_118_0012__PS81_118-3_2013-01-27T09_06_26_5454.jpg,3.453089744507947,13456535.0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_160_0005__PS81_160-1_2013-02-08T18_22_23_6612.jpg,1.9794652183044865,13456535.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0021__PS81_160-1_2013-02-08T19_29_17_6759.jpg,2.6053922906154856,13456535.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_197_0018__PS81_197-3_2013-02-25T10_38_39_2326.jpg,2.3262673739538884,13456535.0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
PS81_222_0013__PS81_222-2a_2013-03-03T16_28_28_5549.jpg,2.5897673734729305,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_222_0018__PS81_222-2b_2013-03-03T17_42_24_5631.jpg,1.9562414650449216,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0001__PS81_225-6_2013-03-04T15_57_23_6361.jpg,3.4829047148652235,13456535.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PS81_231_0009__PS81_231-2_2013-03-06T00_10_29_6623.jpg,2.044671690761791,13456535.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_251_0009__PS81_251-1_2013-03-12T22_43_01_9594.jpg,2.326301066248273,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_251_0021__PS81_251-1_2013-03-12T22_18_37_9551.jpg,3.9799295650321276,13456535.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_185_0014__PS81_185-1_2013-02-19T08_03_49_8634.jpg,2.971860500170437,13456535.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0002__PS81_116-3_2013-01-26T12_22_57_4951.jpg,1.4427966710792617,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0006__PS81_116-3_2013-01-26T14_08_51_5165.jpg,3.591044036569122,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
PS81_116_0014__PS81_116-3_2013-01-26T15_27_32_5335.jpg,1.9003655874279972,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0017__PS81_116-3_2013-01-26T14_15_54_5179.jpg,1.9144227858616836,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0018__PS81_116-3_2013-01-26T12_54_11_5016.jpg,2.4223663736324217,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0020__PS81_116-3_2013-01-26T15_25_42_5331.jpg,3.9244421248968684,13456535.0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_116_0021__PS81_116-3_2013-01-26T13_26_29_5080.jpg,3.089576958382543,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0023__PS81_116-3_2013-01-26T15_30_46_5345.jpg,1.4991144316655842,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0035__PS81_116-3_2013-01-26T14_49_40_5249.jpg,1.7484347586814368,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_118_0008__PS81_118-3_2013-01-27T12_12_57_5858.jpg,2.579635277892221,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_118_0018__PS81_118-3_2013-01-27T11_55_23_5819.jpg,2.2444327704051013,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_118_0022__PS81_118-3_2013-01-27T10_56_01_5688.jpg,1.9926047887409426,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_160_0002__PS81_160-1_2013-02-08T16_40_59_6397.jpg,2.8918599271396066,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PS81_160_0003__PS81_160-1_2013-02-08T17_19_38_6477.jpg,2.7157377520499133,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0007__PS81_160-1_2013-02-08T18_08_18_6582.jpg,1.751708943508335,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0016__PS81_160-1_2013-02-08T17_46_15_6533.jpg,3.575467101984176,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
PS81_160_0024__PS81_160-1_2013-02-08T20_12_28_6854.jpg,3.1600109632052393,13456535.0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_161_0002__PS81_161-1_2013-02-10T02_05_16_7366.jpg,2.951538660881219,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_161_0007__PS81_161-1_2013-02-10T02_10_46_7378.jpg,2.9952997337044187,13456535.0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
PS81_161_0013__PS81_161-1_2013-02-09T23_49_40_7069.jpg,3.271232389356816,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0005__PS81_164-2_2013-02-11T14_29_54_8209.jpg,2.2579750106083893,13456535.0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0008__PS81_164-2_2013-02-11T15_31_14_8344.jpg,3.002917337193986,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0009__PS81_164-2_2013-02-11T12_54_53_7992.jpg,3.4592186170063863,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0010__PS81_164-2_2013-02-11T14_55_34_8261.jpg,2.8497700018823005,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0011__PS81_164-2_2013-02-11T14_40_00_8229.jpg,3.638629592232189,13456535.0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
PS81_164_0012__PS81_164-2_2013-02-11T13_36_09_8088.jpg,2.856565104763335,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_164_0016__PS81_164-2_2013-02-11T14_22_19_8192.jpg,3.200903495705539,13456535.0,0,0,0,0,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
PS81_164_0017__PS81_164-2_2013-02-11T12_26_41_7917.jpg,2.8701602409547387,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0018__PS81_164-2_2013-02-11T14_43_01_8235.jpg,3.1159121615555314,13456535.0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0019__PS81_164-2_2013-02-11T15_45_21_8376.jpg,2.973330381415632,13456535.0,0,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PS81_185_0001__PS81_185-1_2013-02-19T10_22_26_8953.jpg,2.4400775348694106,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_185_0003__PS81_185-1_2013-02-19T08_56_39_8756.jpg,3.1814618884161425,13456535.0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
PS81_185_0010__PS81_185-1_2013-02-19T07_40_37_8584.jpg,2.5018097624388744,13456535.0,0,0,0,0,2,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0
PS81_186_0010__PS81_186-1_2013-02-19T17_27_01_9139.jpg,3.6086732364470624,13456535.0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
PS81_186_0015__PS81_186-1_2013-02-19T19_40_09_9462.jpg,3.499337131703682,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_186_0020__PS81_186-1_2013-02-19T18_13_29_9270.jpg,3.684830307645932,13456535.0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS81_189_0002__PS81_189-1_2013-02-20T17_59_35_0243.jpg,3.668833727506834,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,274,0,0,0,0,0,0
PS81_189_0003__PS81_189-1_2013-02-20T18_12_08_0285.jpg,4.591318755534511,13456535.0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0
PS81_192_0003__PS81_192-1_2013-02-22T21_08_51_0651.jpg,4.055693855854919,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_192_0004__PS81_192-1_2013-02-22T20_11_45_0510.jpg,1.7648509357723037,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_192_0006__PS81_192-1_2013-02-22T19_38_17_0430.jpg,2.19660235279935,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_192_0009__PS81_192-1_2013-02-22T22_38_40_0885.jpg,2.9695648371261876,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_192_0015__PS81_192-1_2013-02-22T21_53_36_0768.jpg,2.99289341123904,13456535.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_192_0016__PS81_192-1_2013-02-22T20_56_07_0617.jpg,3.50647022610725,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PS81_192_0019__PS81_192-1_2013-02-22T21_16_51_0673.jpg,3.31057950742087,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0005__PS81_194-1_2013-02-23T21_36_58_1361.jpg,3.0023886669455297,13456535.0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PS81_194_0006__PS81_194-1_2013-02-23T19_03_59_1024.jpg,4.180056490894368,13456535.0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0010__PS81_194-1_2013-02-23T18_52_55_1001.jpg,4.182310495734223,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0017__PS81_194-1_2013-02-23T22_17_09_1457.jpg,3.127775387889685,13456535.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983.jpg,1.6371459578835883,13456535.0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
PS81_196_0001__PS81_196-2_2013-02-24T13_15_42_2022.jpg,1.5169533102588357,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0003__PS81_196-2_2013-02-24T11_32_00_1777.jpg,2.3560149444201923,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_196_0005__PS81_196-2_2013-02-24T12_29_32_1911.jpg,4.194722387481286,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_196_0006__PS81_196-2_2013-02-24T09_58_44_1569.jpg,2.934249879563926,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PS81_196_0007__PS81_196-2_2013-02-24T11_59_42_1838.jpg,3.9274524763781296,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
PS81_196_0008__PS81_196-2_2013-02-24T11_00_46_1702.jpg,1.913728916175846,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_196_0009__PS81_196-2_2013-02-24T12_58_29_1979.jpg,2.4683911756439185,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_196_0012__PS81_196-2_2013-02-24T10_44_07_1663.jpg,2.8813013157166316,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_196_0014__PS81_196-2_2013-02-24T10_12_22_1598.jpg,3.133688134450324,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PS81_196_0015__PS81_196-2_2013-02-24T12_14_49_1873.jpg,3.1411258032489413,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_196_0016__PS81_196-2_2013-02-24T11_15_53_1739.jpg,1.104900519565627,13456535.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0017__PS81_196-2_2013-02-24T13_12_42_2016.jpg,2.03249873531858,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_196_0018__PS81_196-2_2013-02-24T09_34_32_1509.jpg,3.254987478619067,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_197_0001__PS81_197-3_2013-02-25T12_16_50_2531.jpg,1.7856944695818529,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PS81_197_0002__PS81_197-3_2013-02-25T08_32_13_2060.jpg,3.0256882346433147,13456535.0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
PS81_197_0004__PS81_197-3_2013-02-25T09_32_00_2189.jpg,3.8879462140881618,13456535.0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_197_0005__PS81_197-3_2013-02-25T11_30_02_2434.jpg,3.4107468275935324,13456535.0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PS81_197_0007__PS81_197-3_2013-02-25T10_59_21_2369.jpg,1.0544829803991642,13456535.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_197_0008__PS81_197-3_2013-02-25T10_01_15_2248.jpg,3.967567029134908,13456535.0,0,0,0,0,16,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0
PS81_197_0010__PS81_197-3_2013-02-25T08_43_51_2083.jpg,2.635862276784334,13456535.0,0,0,0,0,10,0,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0
PS81_197_0011__PS81_197-3_2013-02-25T10_46_13_2342.jpg,3.7359133252017225,13456535.0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
PS81_197_0012__PS81_197-3_2013-02-25T09_47_36_2221.jpg,3.44096250794282,13456535.0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_197_0013__PS81_197-3_2013-02-25T11_48_06_2471.jpg,1.7494532282735338,13456535.0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_197_0014__PS81_197-3_2013-02-25T09_19_54_2160.jpg,3.145230481088943,13456535.0,0,0,0,0,5,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0
PS81_197_0015__PS81_197-3_2013-02-25T11_11_55_2395.jpg,2.2538373091892407,13456535.0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
PS81_197_0016__PS81_197-3_2013-02-25T10_16_53_2279.jpg,3.6344721138041503,13456535.0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
PS81_197_0019__PS81_197-3_2013-02-25T09_39_32_2204.jpg,4.150160501106827,13456535.0,0,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PS81_198_0002__PS81_198-2_2013-02-26T07_52_42_2569.jpg,3.9155453127012385,13456535.0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
PS81_198_0005__PS81_198-2_2013-02-26T10_53_29_2934.jpg,4.190570962636119,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_198_0013__PS81_198-2_2013-02-26T11_08_19_2964.jpg,3.1456448353902497,13456535.0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_198_0015__PS81_198-2_2013-02-26T10_37_25_2902.jpg,3.0250120705007366,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_199_0002__PS81_199-1_2013-02-26T16_09_07_3057.jpg,1.6592270916754386,13456535.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_199_0004__PS81_199-1_2013-02-26T17_04_40_3194.jpg,3.1174340450134075,13456535.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0005__PS81_199-1_2013-02-26T18_47_23_3411.jpg,1.6510886536113578,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
PS81_199_0006__PS81_199-1_2013-02-26T16_39_16_3137.jpg,4.195126748907661,13456535.0,0,0,0,0,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
PS81_199_0008__PS81_199-1_2013-02-26T17_24_08_3237.jpg,3.0749767470435865,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0009__PS81_199-1_2013-02-26T19_18_51_3481.jpg,2.64815614368419,13456535.0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
PS81_199_0011__PS81_199-1_2013-02-26T18_02_36_3318.jpg,2.6095013462776184,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_199_0012__PS81_199-1_2013-02-26T17_14_58_3216.jpg,2.703237267316016,13456535.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0013__PS81_199-1_2013-02-26T19_03_51_3448.jpg,2.9614317835654633,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
PS81_199_0015__PS81_199-1_2013-02-26T18_29_49_3374.jpg,2.394776917530366,13456535.0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_199_0016__PS81_199-1_2013-02-26T17_34_47_3259.jpg,1.743834966939054,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_199_0017__PS81_199-1_2013-02-26T19_31_20_3506.jpg,3.1219684849022746,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
PS81_199_0019__PS81_199-1_2013-02-26T17_50_55_3293.jpg,3.4562687830029426,13456535.0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_199_0020__PS81_199-1_2013-02-26T17_10_30_3205.jpg,3.148001678019934,13456535.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PS81_200_0001__PS81_200-1_2013-02-27T11_09_42_3730.jpg,1.6195289729525792,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS81_200_0005__PS81_200-1_2013-02-27T10_49_40_3691.jpg,3.0559350202786617,13456535.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_215_0003__PS81_215-2_2013-03-01T22_54_32_4533.jpg,4.215376764157526,13456535.0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_215_0007__PS81_215-2_2013-03-01T23_23_37_4591.jpg,2.0262188020310528,13456535.0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_215_0011__PS81_215-2_2013-03-01T23_05_00_4552.jpg,3.4495313891023285,13456535.0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_215_0012__PS81_215-2_2013-03-01T22_04_28_4427.jpg,2.3395801941171412,13456535.0,0,0,0,0,12,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
PS81_215_0013__PS81_215-2_2013-03-02T00_08_54_4675.jpg,4.804221846624379,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_215_0016__PS81_215-2_2013-03-01T22_35_02_4489.jpg,2.5702323539372447,13456535.0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
