filename,urchin_regular_pencil-cidaroida,polychaete-serpulidae,basket_snake_stars-euryalida,barnacles-bathylasmatidae,brachiopods-brachiopoda,antarctic_scallop-antarctic_scallop,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-gorgonacea,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,stony_corals_solitary-scleractinia,octocorals_whip-gorgonacea,octocorals_whip-pennatulacea,octocorals_whip_simple_umbellula-pennatulacea,anemones_colonial-zoantharia,octocorals_bottle_brush_complex-antipatharia,ascidians_stalked_colonial-ascidiacea,ascidians_stalked_solitary-ascidiacea,ascidians_unstalked_colonial-ascidiacea,ascidians_unstalked_solitary-ascidiacea,crinoid_stalked-crinoid_stalked,octocorals_whip-alcyonacea,anemones_colonial-corallimorpharia,octocorals_seafan_fern_simple-antipatharia,octocorals_branching_bushy-antipatharia,octocorals_seafan_fern_complex-antipatharia,octocorals_bottle_brush_simple-antipatharia
TAN1802_195_0007__TAN1802_Stn_195_161.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393847.53770297,0.0,0.0,42091.254722337,0.0,0.0,20474.805159639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.1521179432,0.0,0.0,0.0,0.0,43211.345286518,409869.26785136,392536.06571257,0.0
TAN1802_197_0001__TAN1802_Stn_197_119.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27211.042999144298,0.0,0.0,128344.739429208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31966.437869682803,9164.277412093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_207_0006__TAN1802_Stn_207_041.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119912.8225567,0.0,0.0,126771.97960701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.8947173944,0.0,0.0,0.0,0.0,0.0,315715.42217817,0.0,0.0
TAN1802_097_0005__TAN1802_Stn_097_178.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21201.422867851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62471.316359047196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_106_0005__TAN1802_Stn_106_194.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16168.607458921999,0.0,34640.923133732605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206235.76253643568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_108_0002__TAN1802_Stn_108_025.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19751.0579246348,0.0,119407.56900668134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134587.02716906587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_125_0001__TAN1802_Stn_125_246.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.028114618,0.0,34101.1937459357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92270.34401011743,5557.61437764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_160_0004__TAN1802_Stn_160_046.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38993.712224299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225.7577086003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_170_0006__TAN1802_170_084.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6282.8032895129,0.0,0.0,0.0,0.0,0.0,26068.4847067829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55630.42421426919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_179_0005__TAN1802_179_194.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11548.484855658999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22751.445413224,43689.2248831077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_195_0004__TAN1802_Stn_195_079.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50366.881444401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109435.77661891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_102_0005__TAN1802_Stn_102_191.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43184.43911623651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73538.05620251545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_105_0007__TAN1802_Stn_105_166.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69614.44102683499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63002.714243128146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_105_0008__TAN1802_Stn_105_107.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.35385308801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20514.002497018602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_105_0009__TAN1802_Stn_105_224.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39183.17759316625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36185.186511453656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_106_0003__TAN1802_Stn_106_137.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60093.7068883732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78709.40673684904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_108_0001__TAN1802_Stn_108_281.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197240.75005244705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107649.15162017671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_121_0001__TAN1802_Stn_121_240.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.771400720401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.2051419602003,1227.9005992743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_121_0002__TAN1802_Stn_121_013.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.6173104342997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8472.7516079812,2782.375409756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_121_0003__TAN1802_Stn_121_139.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.9543298094995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_121_0004__TAN1802_Stn_121_083.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18626.502843134,0.0,0.0,0.0,0.0,0.0,6182.0561830235,0.0,326.85129967948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_121_0005__TAN1802_Stn_121_195.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0927119061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.93558242282,3734.9465147103997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_122_0003__TAN1802_Stn_122_130.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.5293061387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87436.06123477458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_125_0003__TAN1802_Stn_125_154.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19433.8422037833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37179.786157086804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_125_0004__TAN1802_Stn_125_095.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21938.69968577735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51943.68104059807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_125_0005__TAN1802_Stn_125_205.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32833.062853616604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15499.36748477656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_170_0007__TAN1802_170_178.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122080.449859364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.11775280304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55435.0303459053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_183_0004__TAN1802_Stn_183_078.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18141.06426046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43279.14902412349,6945.6856226057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_185_0003__TAN1802_Stn_185_143.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7061.3832543743,0.0,14157.389058906001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141553.77277218358,101403.49860626971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_193_0001__TAN1802_Stn_193_241.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47729.47137189391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.6504823849,0.0,0.0,0.0,78451.15211276099,0.0,0.0,0.0,0.0
TAN1802_197_0004__TAN1802_Stn_197_035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67886.675651422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73714.838961841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_122_0005__TAN1802_Stn_122_191.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15543.706981012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83739.87977429452,54361.9461759626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_197_0003__TAN1802_Stn_197_070.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15433.413516926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41885.84043004539,17519.0314283239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_102_0003__TAN1802_Stn_102_132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18055.223382794,0.0,0.0,0.0,159570.24115384376,6737.510184530401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_160_0005__TAN1802_Stn_160_102.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.5943928136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.902513749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_184_0005__TAN1802_Stn_184_178.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.62230709418,0.0,0.0,0.0,37544.741519902,0.0,0.0,0.0,0.0
TAN1802_096_0005__TAN1802_Stn_096_197.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10190.2499444428,248304.1750527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_179_0006__TAN1802_179_042.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15649.95815783,48930.87609288679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_092_0001__TAN1802_Stn_092_234.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55847.8949966878,10092.750930598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_094_0003__TAN1802_Stn_94_139.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16031.578098876698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_108_0004__TAN1802_Stn_108_116.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411690.61750201264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_126_0006__TAN1802_Stn_126_055.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25174.03872078687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_127_0002__TAN1802_Stn_127_030.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17322.947352053692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_127_0003__TAN1802_Stn_127_160.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12285.8656603017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_127_0004__TAN1802_Stn_127_108.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25254.9796563919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_127_0005__TAN1802_Stn_127_211.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20888.087013926342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_170_0009__TAN1802_170_227.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10443.8719760043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_179_0003__TAN1802_179_132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236537.17766254663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_179_0004__TAN1802_179_073.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92640.362677814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_180_0001__TAN1802_Stn_180_239.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70733.00100707481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_180_0002__TAN1802_Stn_180_012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.4452062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_183_0003__TAN1802_Stn_183_131.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69780.79558350556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_184_0003__TAN1802_Stn_184_122.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338.1172245549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_185_0001__TAN1802_Stn_185_257.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14677.507054563499,4073.7663399221997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_185_0002__TAN1802_Stn_185_011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11866.34962955275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_185_0005__TAN1802_Stn_185_205.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.2607654508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAN1802_195_0005__TAN1802_Stn_195_191.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35426.39575287636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_064_0002__tan1901_064_030.jpg,11772.3019693971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158557.72092123624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_064_0004__tan1901_064_096.jpg,36589.41995058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15955.267556683899,0.0,7193.0612254939015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201188.03021726967,6676.5441233356005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_064_0003__tan1901_064_151.jpg,63004.3362474154,0.0,0.0,0.0,3652.3282827878,0.0,0.0,36524.996566670205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20806.656618186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530532.5267292927,55387.2294428848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_064_0006__tan1901_064_062.jpg,35154.2650281967,0.0,0.0,0.0,6131.9879925847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158880.1809027044,29318.0278246581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_065_0005__tan1901_065_207.jpg,27880.070601627,0.0,0.0,0.0,0.0,0.0,0.0,6021.454196660799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.3003436501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52239.2147455916,142205.944787602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_074_0002__tan1901_074_022.jpg,17723.9110215458,43380.996630518996,0.0,0.0,2780.5058479678005,0.0,0.0,0.0,0.0,0.0,549041.951210689,0.0,0.0,0.0,0.0,0.0,0.0,2009.3127099128,0.0,0.0,0.0,0.0,0.0,11855.255095097,0.0,82782.6264396491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_074_0003__tan1901_074_156.jpg,7165.0231393791,168110.464118927,0.0,0.0,1916.6542620285998,0.0,0.0,17936.3376628,0.0,0.0,0.0,24784.000568066,0.0,0.0,0.0,0.0,16512.996385431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317189.6603981171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_074_0004__tan1901_074_098.jpg,35154.688829045,165050.644294677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51029.075454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112064.74051956869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_083_0002__tan1901_083_022.jpg,14679.627629605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_089_0002__tan1901_089_015.jpg,10524.631955871999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9701.3163399424,0.0,36858.4759985302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137917.96361188692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_089_0006__tan1901_089_058.jpg,22826.36485819,0.0,0.0,0.0,2138.444734346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73412.21593886499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92294.66841955752,7175.033510210501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_098_0005__tan1901_098_226.jpg,9603.7987907008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981.65520088314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18424.195585976202,15521.616872268001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_102_0003__tan1901_102_144.jpg,26139.078806983,0.0,0.0,0.0,0.0,0.0,0.0,29370.611802492997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70979.1271985648,0.0,51619.505435382496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109410.85090863716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_102_0004__tan1901_102_088.jpg,14857.574663166999,57884.936659998,0.0,0.0,0.0,0.0,0.0,219477.212403202,0.0,0.0,0.0,0.0,0.0,27629.328468051,0.0,17631.851361221798,0.0,57511.859651854604,26822.164094113,0.0,0.0,0.0,0.0,0.0,11283.359568437,97754.21201348946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_104_0001__tan1901_104_049.jpg,9461.893993016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17922.033677289,0.0,13952.6103108077,22352.188256861,0.0,0.0,0.0,0.0,4479.338097519,5990.2808010778,81423.17227632436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_105_0001__tan1901_105_173.jpg,18176.1448548263,0.0,0.0,0.0,0.0,0.0,0.0,12994.390308103,0.0,6685.236596048801,0.0,0.0,0.0,0.0,34831.925055567,40183.7644860794,0.0,21488.638577975704,186241.499159,0.0,0.0,0.0,0.0,0.0,0.0,40471.432271386395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_105_0002__tan1901_105_013.jpg,9276.6066282184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317.7488822049,0.0,30192.0767061907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47175.826613596226,1736.4214056514002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_105_0003__tan1901_105_092.jpg,10336.372644424,0.0,0.0,0.0,0.0,0.0,0.0,9530.9838986537,0.0,0.0,19359.279329584,0.0,0.0,0.0,10096.312554189,4073.7663399221997,0.0,5255.3696024198,53109.25338410299,0.0,0.0,0.0,0.0,0.0,0.0,108848.72762008652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan1901_110_0001__tan1901_110_237.jpg,140864.760242194,0.0,0.0,0.0,0.0,14991.82591283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9475.23319542313,552295.747730851,0.0,0.0,5901.778680274199,0.0,0.0,10924.765616585999,76267.09836458814,60927.81010515639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
