"n_annotation","area_pix","area","cellID","antarctic_scallop","bathylasmatidae","gorgonacea","antipatharia","brachiopoda","hydroidolina","alcyonacea","pennatulacea","actiniaria","zoantharia","scleractinia","bryozoans","stylasterids","porifera","survey","longitude","latitude","filename","proj_coord_x","proj_coord_y"
732,13456535,17.4714777769941,13894507,0,0,0.210477930778023,0,0,0,0,0,0,0,0,0,0,0.136612021857924,14,-56.2891,-62.41945,"PS81_118_0002__PS81_118-3_2013-01-27T12_07_55_5846.jpg",-2536039.17479915,1692025.01660945
418,13456535,10.1498188145431,13904467,0,0,0.207694124826689,0,0,0,0,0,0,0,0,0,0,0,14,-56.28845,-62.42154,"PS81_118_0026__PS81_118-3_2013-01-27T11_53_53_5815.jpg",-2535831.79583436,1691928.22941945
629,13456535,14.4431211401105,13904468,0,0,1.57020241289246,0,0,0,0,0,0.106655073728565,0,0,0.158982511923688,0,0.158982511923688,14,-56.28669,-62.42662,"PS81_118_0011__PS81_118-3_2013-01-27T11_19_12_5741.jpg",-2535322.42528153,1691700.92432956
532,13456535,11.7316257603727,13904469,0,0,0.660807778839357,0,0,0,0,0,0,0,0,0.18796992481203,0,0.18796992481203,14,-56.28671,-62.42965,"PS81_118_0022__PS81_118-3_2013-01-27T10_56_01_5688.jpg",-2535050.19567309,1691517.9994882
419,26913070,9.9123694301875,13924392,0,0,0.437695385853311,0.149714220370091,0,0,0,0,0.163170637716442,0,0,0.477326968973747,0,0.238663484486873,14,-56.2847,-62.44801,"PS81_118_0024__PS81_118-3_2013-01-27T08_48_21_5414.jpg",-2533337.72422584,1690503.79258381
210,13456535,4.9527706534817,13934353,0,0,0.0675491231637301,0,0,0,0,0,0,0,0,0,0,0,14,-56.28369,-62.45008,"PS81_118_0019__PS81_118-3_2013-01-27T08_31_43_5374.jpg",-2533121.5395207,1690424.0699398
317,26913070,6.7642373400104,14173406,0,0,0.245825549184713,0,0,0,0,0,0,0,0,3.15457413249211,0,0.315457413249211,14,-56.40417,-62.56386,"PS81_116_0012__PS81_116-3_2013-01-26T12_05_20_4910.jpg",-2526409.9671037,1678277.74304001
415,26913070,11.0541219198314,14183365,0,0,0.161271640771997,0,0,0,0,0,0.0959358224167798,0,0,8.43373493975904,0,0.240963855421687,14,-56.41631,-62.56296,"PS81_116_0039__PS81_116-3_2013-01-26T12_38_31_4985.jpg",-2526846.69165745,1677796.30653483
203,13456535,6.2756954348766,14193324,0,0,0.0711368749770594,0,0,0,0,0,0,0,0,6.40394088669951,0,0,14,-56.43057,-62.56246,"PS81_116_0065__PS81_116-3_2013-01-26T13_18_23_5064.jpg",-2527309.29889849,1677197.29861115
421,13456535,10.9739106969685,14203284,0,0,0.171826428449363,0,0,0.151552587173706,0,0,0.21169804407453,0,0,3.80047505938242,0,0,14,-56.43786,-62.56226,"PS81_116_0015__PS81_116-3_2013-01-26T13_43_36_5114.jpg",-2527540.72088659,1676887.69603881
314,26913070,7.5034302763834,14213243,0,0,0.367775967372594,0,0,0.215112827224444,0,0,0,0,0,8.28025477707006,0,0,14,-56.44992,-62.56294,"PS81_116_0038__PS81_116-3_2013-01-26T14_27_01_5201.jpg",-2527832.265586,1676314.95345452
207,13456535,5.5612415868231,14213244,0,0,0.149714807527596,0,0,0,0,0,0,0,0,1.44927536231884,0,0.483091787439614,14,-56.44663,-62.56305,"PS81_116_0017__PS81_116-3_2013-01-26T14_15_54_5179.jpg",-2527726.07936353,1676453.51912826
105,13456535,2.3115494350599,14223202,0,0,1.59047288297353,0,0,0,0,0,0.214576462928724,0,0,12.3809523809524,0,0,14,-56.46652,-62.56302,"PS81_116_0019__PS81_116-3_2013-01-26T15_20_29_5319.jpg",-2528310.60882123,1675577.72260326
739,40369605,17.663357148111,14223203,0,0,0.0178031206245193,0,0,0,0,0,0.131637847381757,0.0385472941281941,0,7.98376184032476,0,0.40595399188092,14,-56.45709,-62.56288,"PS81_116_0035__PS81_116-3_2013-01-26T14_49_40_5249.jpg",-2528047.43476212,1676002.19689914
741,67282675,14.9572013254245,14233162,0,0,0.351270012696796,0,0,0.00809206653167862,0,0,0.0372771816269094,0,0,8.23211875843455,0,1.34952766531714,14,-56.46825,-62.563,"PS81_116_0030__PS81_116-3_2013-01-26T15_25_29_5330.jpg",-2528363.00553655,1675502.5777721
416,13456535,10.0203332148919,14800888,0,0,0.354036248280787,0,0,0,0,0,0,0,0,5.28846153846154,0,0.240384615384615,14,-56.89145,-62.73225,"PS81_194_0025__PS81_194-1_2013-02-23T22_09_39_1441.jpg",-2525316.23222999,1646769.97907494
621,26913070,15.1636767518118,14810849,0,0,0.0242087677656305,0,0,0.532150948011985,0,0,0.0240208318387239,0,0,4.18679549114332,0.161030595813205,0.322061191626409,14,-56.89895,-62.73846,"PS81_194_0015__PS81_194-1_2013-02-23T21_22_49_1324.jpg",-2524968.27839831,1646072.05009018
395,13456535,13.670751308151,14820809,0,0,0.102189816774176,0,0,0,0,0,0,0.113971985427233,0,8.35443037974684,0,0.253164556962025,14,-56.90515,-62.74139,"PS81_194_0011__PS81_194-1_2013-02-23T20_49_07_1246.jpg",-2524880.49677129,1645625.51579909
623,13456535,16.7616123341529,14830769,0,0,0,0,0,1.08935598616241,0,0,0.179808350303021,0,0,6.74157303370786,0,0,14,-56.91459,-62.74412,"PS81_194_0024__PS81_194-1_2013-02-23T20_12_22_1169.jpg",-2524903.82650345,1645048.06860236
415,13456535,11.1739599132792,14840729,0,0,0,0,0,1.18685740978774,0,0,0.21989112784493,0,0,6.02409638554217,0,0,14,-56.92301,-62.74534,"PS81_194_0020__PS81_194-1_2013-02-23T19_41_12_1104.jpg",-2525034.81497044,1644604.87527086
618,26913070,18.2605918110825,14850689,0,0,0.207783812843832,0,0,0,0,0,0.264944518183714,0,0,10.8414239482201,0,0.485436893203884,14,-56.93399,-62.74661,"PS81_194_0006__PS81_194-1_2013-02-23T19_03_59_1024.jpg",-2525234.64782042,1644045.89659797
418,26913070,8.7534792035558,14860648,0,0,0.0881653648134514,0,0,5.10700394651818,0,0,0.0122464024585533,0,0,12.9186602870813,0,1.19617224880383,14,-56.94274,-62.7474,"PS81_194_0034__PS81_194-1_2013-02-23T18_26_38_0936.jpg",-2525413.96900567,1643613.55413593
310,26913070,6.1270304921791,15000093,0,0,1.06443734497259,0,0,0,0,0,0.495552548710407,0,0,22.9032258064516,0,1.93548387096774,14,-57.03098,-62.80086,"PS81_196_0017__PS81_196-2_2013-02-24T13_12_42_2016.jpg",-2523083.620215,1636570.76221158
652,13456535,17.3350568085672,15000365,0,0,0,0,0,0,0,0,0,0.191180087688529,0,0,0,0,14,-55.56056,-63.84554,"PS81_188_0013__PS81_188-1_2013-02-20T09_53_15_0059.jpg",-2386809.99978793,1636697.31701142
190,13456535,5.5967225579822,15000366,0,0,0,0,0,0,0,0,0.255972285741954,0,0,0,0,0,14,-55.56193,-63.84764,"PS81_188_0005__PS81_188-1_2013-02-20T09_38_38_0028.jpg",-2386661.06961385,1636511.29137186
205,13456535,5.8152071710919,15010052,0,0,1.78125816969073,0,0,0,0,0,0,0,0,14.1463414634146,0,2.92682926829268,14,-57.04251,-62.80069,"PS81_196_0021__PS81_196-2_2013-02-24T12_37_39_1929.jpg",-2523428.36002324,1636073.01177872
302,13456535,8.3746200295394,15010053,0,0,0.108557043814494,0,0,0,0,0,0,0,0,15.8940397350993,0,2.64900662251656,14,-57.03787,-62.80059,"PS81_196_0029__PS81_196-2_2013-02-24T12_50_54_1961.jpg",-2523304.94682409,1636283.25624891
600,40369605,17.7999656737675,15020012,0,0,0.857378316396404,0,0,0,0,0,0.133949237843784,0,0,16.1666666666667,0,1.33333333333333,14,-57.05398,-62.80154,"PS81_196_0007__PS81_196-2_2013-02-24T11_59_42_1838.jpg",-2523678.55769093,1635517.73553964
418,26913070,9.4763911113454,15029971,0,0,0.201983723922928,0,0,0,0,0,0.117315499562548,0.0477533168132274,0,2.15311004784689,0,0.478468899521531,14,-57.06524,-62.80166,"PS81_196_0035__PS81_196-2_2013-02-24T11_24_55_1760.jpg",-2523989.01660565,1635014.67236048
874,13456535,31.0564348156679,15030249,0,0,0,0,0,0,0,0,0,1.15789737982966,0,0.11441647597254,0,0.11441647597254,14,-55.56573,-63.86929,"PS81_186_0029__PS81_186-1_2013-02-19T20_09_56_9527.jpg",-2384830.6076533,1635023.63715199
104,13456535,1.6936490183801,15030250,0,0,0,0,0,4.00628334473555,0,0,0,0.434421661749374,0,2.88461538461538,0,0.961538461538462,14,-55.56398,-63.86902,"PS81_188_0018__PS81_188-1_2013-02-20T06_48_59_9638.jpg",-2384804.84909114,1635113.05665651
520,26913070,9.713075686464,15039931,0,0,1.19566921865895,0,0,0,0,0,0.136256046220467,0,0,1.15384615384615,0,2.69230769230769,14,-57.07421,-62.80274,"PS81_196_0028__PS81_196-2_2013-02-24T10_55_14_1687.jpg",-2524146.74838311,1634555.90983113
891,26913070,27.1559665494821,15040210,0,0,0.129580053709394,0,0,2.06338925848792,0,0,0,0.0964314814055896,0,0,0,0.112233445566779,14,-55.56674,-63.87541,"PS81_186_0023__PS81_186-1_2013-02-19T19_31_46_9442.jpg",-2384311.2931819,1634605.81340412
95,13456535,3.665735395865,15040211,0,0,0,0,0,0.00972529170904589,0,0,0,0,0,0,0,0,14,-55.56656,-63.87639,"PS81_186_0007__PS81_186-1_2013-02-19T19_26_15_9430.jpg",-2384218.38400606,1634553.12861252
517,26913070,10.5662739543059,15049890,0,0,0.670789654876389,0,0,0,0,0,0.187416754769443,0,0,0.386847195357834,0,0.773694390715667,14,-57.08564,-62.80234,"PS81_196_0014__PS81_196-2_2013-02-24T10_12_22_1598.jpg",-2524509.15588544,1634075.87953932
100,13456535,2.8813013157166,15049891,0,0,0.572774152092396,0,0,0,0,0,0,0,0,1,0,0,14,-57.07656,-62.80247,"PS81_196_0012__PS81_196-2_2013-02-24T10_44_07_1663.jpg",-2524238.34080886,1634468.27818159
304,13456535,8.0430633354997,15050164,0,0,0.068431038406292,0,0,0,0,0,0,0,0,0,0,0,14,-55.60572,-63.85439,"PS81_185_0017__PS81_185-1_2013-02-19T10_19_24_8945.jpg",-2387306.30906903,1634272.6997627
104,13456535,3.2549874786191,15059849,0,0,0.128507007609324,0,0,0,0,0,0,0,0,0.961538461538462,0,1.92307692307692,14,-57.09711,-62.80242,"PS81_196_0018__PS81_196-2_2013-02-24T09_34_32_1509.jpg",-2524828.95314314,1633565.75919952
486,26913070,14.9602421537569,15059850,0,0,1.08270972506618,0,0,0,0,0,0.125674324005759,0,0,2.46913580246914,0,2.67489711934156,14,-57.09497,-62.80228,"PS81_196_0010__PS81_196-2_2013-02-24T09_41_33_1527.jpg",-2524780.67137411,1633668.29995464
620,13456535,17.1427624567068,15060125,0,0,0,0,0,8.2650992267797,0,0,0,0.304668376731558,0,0.645161290322581,0,0.645161290322581,14,-55.61201,-63.86186,"PS81_185_0023__PS81_185-1_2013-02-19T09_25_14_8820.jpg",-2386816.31714999,1633552.47373132
386,13456535,14.5618023326661,15060132,0,0,0.0961348174494667,0,0,1.26121643472776,0,0,0,0,0,6.21761658031088,0,0.259067357512953,14,-55.56966,-63.88738,"PS81_186_0020__PS81_186-1_2013-02-19T18_13_29_9270.jpg",-2383322.44752901,1633749.3489051
417,13456535,9.7132872784883,15060133,0,0,0,0,0,0.280725753572185,0,0,0,0,0,5.03597122302158,0,0,14,-55.57093,-63.89034,"PS81_186_0014__PS81_186-1_2013-02-19T17_56_34_9217.jpg",-2383093.5258223,1633514.78164414
205,13456535,6.9334886483748,15069809,0,0,0,0,0,0,0,0,0,0.0589037553520161,0,1.95121951219512,0,0.48780487804878,14,-57.10104,-62.80336,"PS81_196_0034__PS81_196-2_2013-02-24T09_21_30_1481.jpg",-2524855.49184213,1633337.26089481
707,53826140,22.0283264236723,15070086,0,0,0.148458356418826,0,0,0.941519550358656,0,0,0,0.0822791802754509,0,1.83875530410184,0,1.13154172560113,14,-55.6125,-63.86766,"PS81_185_0016__PS81_185-1_2013-02-19T08_46_36_8734.jpg",-2386310.536349,1633176.34691293
507,26913070,17.5253109260809,15070087,0,0,0,0,0,1.00948691293418,0,0,0,0.314270176260035,0,7.69230769230769,0,0.394477317554241,14,-55.60888,-63.87193,"PS81_185_0020__PS81_185-1_2013-02-19T08_18_56_8673.jpg",-2385824.71408352,1633065.20649787
77,13456535,3.8246132762654,15070088,0,0,0,0,0,0.318865312921573,0,0,0,0,0,0,0,0,14,-55.60902,-63.87281,"PS81_185_0004__PS81_185-1_2013-02-19T08_13_46_8660.jpg",-2385749.8476093,1633005.40067948
430,53826140,16.9850124420123,15070092,0,0,0.0843557170737525,0,0,1.00431850918606,0,0,0,0,0,5.11627906976744,0,0,14,-55.58484,-63.88893,"PS81_189_0004__PS81_189-1_2013-02-20T18_06_54_0266.jpg",-2383616.35093038,1633022.71831512
397,13456535,12.8930934182902,15070093,0,0,0,0,0,1.35254596682502,0,0,0,0,0,6.04534005037783,0,0,14,-55.57091,-63.89319,"PS81_186_0026__PS81_186-1_2013-02-19T17_32_26_9156.jpg",-2382837.67275092,1633340.62722987
409,26913070,13.3765316205275,15070094,0,0,0.327187672899262,0,0,1.07241408629939,0,0,0,0,0,0.488997555012225,0,0.733496332518337,14,-55.57358,-63.89575,"PS81_186_0002__PS81_186-1_2013-02-19T17_20_58_9122.jpg",-2382684.46893183,1633072.41364449
622,40369605,17.4930044818356,15080048,0,0,0.528225739387287,0,0,0.872159076251329,0,0,0,0,0,4.01929260450161,0,0,14,-55.61152,-63.87815,"PS81_185_0010__PS81_185-1_2013-02-19T07_40_37_8584.jpg",-2385342.56374255,1632573.78277158
705,80739210,9.50439559421,15080052,0,0,0.574901966534641,0,0,2.62358780381108,0,0,0.00120391841079591,0,0,1.56028368794326,0,0.141843971631206,14,-55.58782,-63.88996,"PS81_189_0002__PS81_189-1_2013-02-20T17_59_35_0243.jpg",-2383609.00422173,1632835.52918185
527,40369605,13.3374382885396,15080054,0,0,0.0531723891510017,0.0225917850224483,0,0.371116052336871,0,0,0,0,0,0,0,0,14,-55.57461,-63.8969,"PS81_186_0034__PS81_186-1_2013-02-19T17_14_22_9103.jpg",-2382610.81166146,1632958.97758226
305,21026304,8.3916690470706,15080055,0,0,0,0,0,0.348968239212393,0,0,0,0,0,0,0,0,14,-55.57461,-63.9016,"PS81_186_0008__PS81_186-1_2013-02-19T16_40_46_8989.jpg",-2382189.79342022,1632670.42625302
519,40369605,10.7786037422082,15090009,0,0,0,0,0,8.20517934964466,0.00806375503411142,0,0.0060880793661215,0,0,5.78034682080925,0,0,14,-55.61274,-63.87994,"PS81_185_0002__PS81_185-1_2013-02-19T07_29_03_8556.jpg",-2385216.91428338,1632413.20770827
753,80739210,NA,15099969,0,0,0.405445448189587,0,0,0.702134373876076,0.00658237765924085,0,0.00816873677276221,0,0,0,0,0.398406374501992,14,-55.62464,-63.88643,"PS81_185_0008__PS81_185-1_2013-02-19T06_34_39_8426.jpg",-2384974.21457047,1631519.8520258
208,14155776,20.0435341257841,15139807,0,0,0.0275605569978266,0,0,1.85650394367461,0,0,0,0,0,6.73076923076923,0,0,10,-55.666613,-63.88863017,"PS118_11_0005__TIMER_2019_03_13_at_21_42_52_IMG_0205.jpg",-2385971.4729435,1629637.50392793
314,28311552,27.0985105695916,15139808,0,0,0,0.0161416368584593,0,0.429153286240229,0,0,0,0,0,0.318471337579618,0,0,10,-55.66156533,-63.88900017,"PS118_11_0004__TIMER_2019_03_13_at_21_58_35_IMG_0295.jpg",-2385794.71745068,1629825.03311389
420,28311552,20.1585385784041,15149767,0,0,2.39530395289339,0.106736944294331,0,1.96490066649987,0,0,0,0.502860776808317,0,6.90476190476191,0,0,10,-55.67534267,-63.88824433,"PS118_11_0007__TIMER_2019_03_13_at_20_23_04_IMG_0074.jpg",-2386254.34293223,1629297.58172755
98,13456535,1.4989013627502,15209451,0,0,0,0,0,2.7564073284353,0,0,0,0,0,21.4285714285714,0,0,14,-56.14914,-63.61479,"PS81_164_0023__PS81_164-2_2013-02-11T15_52_52_8391.jpg",-2424300.59019678,1626046.05319537
771,40369605,19.9886573625789,15219410,0,0,0.962523229581008,0,0,0,0.127920212748448,0,0.0158779910854886,0,0,2.98313878080415,0,1.42671854734112,14,-56.15794,-63.6155,"PS81_164_0001__PS81_164-2_2013-02-11T15_27_12_8334.jpg",-2424486.3027444,1625630.77476721
90,13456535,2.8497700018823,15229369,0,0,0.0358747399327704,0,0,0,0,0,0,0,0,0,0,1.11111111111111,14,-56.17052,-63.61562,"PS81_164_0010__PS81_164-2_2013-02-11T14_55_34_8261.jpg",-2424832.3529546,1625091.15890585
670,67282675,18.3045829808399,15239329,0,0,0.319055751330111,0,0,2.94325592742347,0,0,0.0142325303083492,0,0,9.25373134328358,0,1.7910447761194,14,-56.18209,-63.61657,"PS81_164_0016__PS81_164-2_2013-02-11T14_22_19_8192.jpg",-2425074.80531779,1624544.08486763
194,13456535,3.7035935179811,15249289,0,0,0,0,0,0.524939879916696,0,0,0,0,0,2.57731958762887,0,0,14,-56.18759,-63.61662,"PS81_164_0013__PS81_164-2_2013-02-11T14_06_15_8153.jpg",-2425226.23044892,1624308.26716551
474,26913070,12.0211189069215,15259248,0,0,0.0260168451796757,0,0,0.31491793005438,0,0,0.0150947525449838,0,0,5.90717299578059,0,0.421940928270042,14,-56.20445,-63.61784,"PS81_164_0041__PS81_164-2_2013-02-11T13_08_57_8025.jpg",-2425594.06356513,1623520.89411413
203,13456535,4.6059596922563,15268979,0,0,0.986012784265978,0,0,0.473192638373644,0,0,0,0,0,3.44827586206897,0,0,14,-57.42201,-62.73654,"PS81_197_0001__PS81_197-3_2013-02-25T12_16_50_2531.jpg",-2540065.29264008,1623065.02460303
456,26913070,12.4058141683999,15269208,0,0,0.0556940500931617,0,0,0.107221095898525,0,0,0,0,0,0.87719298245614,0,0.219298245614035,14,-56.21398,-63.6185,"PS81_164_0045__PS81_164-2_2013-02-11T12_40_18_7949.jpg",-2425804.53621356,1623077.58950166
303,13456535,10.3512156618218,15278938,0,0,1.22781503567055,0,0,0,0,0,0.0542613869469613,0,0,2.64026402640264,0,0,14,-57.43259,-62.73717,"PS81_197_0020__PS81_197-3_2013-02-25T11_40_05_2455.jpg",-2540307.44690218,1622559.22540362
202,13456535,6.1626488939582,15278939,0,0,0.425521645011551,0,0,0.48889198805266,0,0,0,0,0,5.44554455445545,0,1.48514851485149,14,-57.42706,-62.73598,"PS81_197_0009__PS81_197-3_2013-02-25T12_03_12_2503.jpg",-2540259.45585067,1622873.79618728
363,13456535,9.9647931535983,15279167,0,0,0.0977898195166159,0,0,0.601629383190576,0,0,0,0,0,0.275482093663912,0,1.10192837465565,14,-56.22442,-63.61943,"PS81_164_0014__PS81_164-2_2013-02-11T12_03_36_7865.jpg",-2426016.34181321,1622579.43727455
410,26913070,11.8535030208798,15288895,0,0,1.36524932490409,0,0,0.0451648160240536,0,0,0,0,0,3.17073170731707,0,2.68292682926829,14,-57.46031,-62.7242,"PS81_192_0013__PS81_192-1_2013-02-22T22_24_28_0849.jpg",-2542276.49488759,1622085.68479244
606,40369605,15.4793295106973,15288899,0,0,1.20602035217575,0,0,0.238715335994076,0,0,0,0,0,5.11551155115512,0,0.33003300330033,14,-57.43803,-62.74132,"PS81_197_0007__PS81_197-3_2013-02-25T10_59_21_2369.jpg",-2540082.62443242,1622076.08529663
497,13456535,14.689521663311,15298854,0,0,0.284421150149988,0,0,0,0,0,0,0,0,2.41448692152917,0,1.00603621730382,14,-57.47034,-62.72602,"PS81_192_0023__PS81_192-1_2013-02-22T21_44_33_0744.jpg",-2542394.2046616,1621534.6107108
600,40369605,15.1866796223363,15298859,0,0,0.996946800984008,0.039783909313243,0,0.194388113186647,0,0,0.00456880056570959,0.0396171589162926,0,3,0,0.333333333333333,14,-57.44552,-62.74508,"PS81_197_0031__PS81_197-3_2013-02-25T10_25_29_2299.jpg",-2539951.35509484,1621524.85728058
403,26913070,12.2259443490671,15308814,0,0,1.41767829716696,0,0,0,0,0,0.0342452482833667,0,0,0.496277915632754,0,2.48138957816377,14,-57.4793,-62.72658,"PS81_192_0019__PS81_192-1_2013-02-22T21_16_51_0673.jpg",-2542596.60544348,1621104.39779078
399,26913070,15.7157876537062,15308819,0,0,2.20974023599705,0,0,0.18468164320249,0,0,0,0,0,7.76942355889724,0,1.2531328320802,14,-57.45112,-62.74814,"PS81_197_0027__PS81_197-3_2013-02-25T09_55_42_2237.jpg",-2539830.42597538,1621098.26447838
604,26913070,19.8248547483918,15318774,0,0,0.56076767409718,0,0,0.121542322709931,0,0,0,0,0,2.1523178807947,0,1.32450331125828,14,-57.49072,-62.72784,"PS81_192_0008__PS81_192-1_2013-02-22T20_40_30_0579.jpg",-2542804.57426699,1620524.23490617
98,13456535,3.4409625079428,15318779,0,0,0.639659217627031,0,0,0.327004065362078,0,0,0,0,0,2.04081632653061,0,0,14,-57.45298,-62.74881,"PS81_197_0012__PS81_197-3_2013-02-25T09_47_36_2221.jpg",-2539821.87270679,1620976.7675894
503,40369605,16.0402352640885,15318780,0,0,1.11687803587204,0,0,0.245481044148656,0,0,0.073993519587377,0,0,2.78330019880716,0,0.198807157057654,14,-57.4581,-62.75204,"PS81_197_0014__PS81_197-3_2013-02-25T09_19_54_2160.jpg",-2539671.76432662,1620561.59313298
508,26913070,10.911725170951,15328733,0,0,0.734072490437573,0,0,0.0433644708790278,0,0,0.0633875176899737,0,0,0.78740157480315,0,0.78740157480315,14,-57.49884,-62.72992,"PS81_192_0004__PS81_192-1_2013-02-22T20_11_45_0510.jpg",-2542844.1968137,1620042.79294827
497,26913070,15.7243594560036,15328740,0,0,2.67534725231587,0,0,1.22197166285241,0.102705170636611,0,0.0553664652321398,0.0626328090120409,0,2.8169014084507,0,2.21327967806841,14,-57.46564,-62.75546,"PS81_197_0037__PS81_197-3_2013-02-25T08_39_17_2074.jpg",-2539572.67603144,1620028.1250817
506,26913070,13.5213955620139,15338693,0,0,0.677154176089475,0,0,0,0,0,0,0,0,1.38339920948617,0,2.96442687747036,14,-57.50672,-62.73184,"PS81_192_0006__PS81_192-1_2013-02-22T19_38_17_0430.jpg",-2542891.56688476,1619581.33350665
302,26913070,11.236343060373,15338700,0,0,1.16188277034771,0,0,5.87956178538346,0,0,0.0906937047208749,0.00873813636296658,0,0.33112582781457,0,0.662251655629139,14,-57.46943,-62.75656,"PS81_197_0033__PS81_197-3_2013-02-25T08_24_47_2042.jpg",-2539579.37071544,1619796.05762182
627,14155776,15.9654489587672,15498376,0,0,0.93138776301639,0,0,0,0,0,0,0,0,0.159489633173844,0,0,10,-55.90879917,-64.01599433,"PS118_08_0039__TIMER_2019_03_11_at_14_56_51_IMG_0119.jpg",-2381382.73102346,1611784.01126792
527,28311552,11.8460562752672,15498377,0,0,0.145701397874026,0,0,0,0,0,0,0,0,0.189753320683112,0,0,10,-55.90928533,-64.01992167,"PS118_08_0034__TIMER_2019_03_11_at_14_35_57_IMG_0028.jpg",-2381043.10967442,1611524.68812588
209,14155776,4.4410745670408,15508337,0,0,0.124940293942286,0,0,0,0,0,0,0,0,0,0,0,10,-55.90951933,-64.022507,"PS118_08_0028__TIMER_2019_03_11_at_14_21_26_IMG_0028.jpg",-2380817.11669659,1611357.55531151
317,28311552,6.502783238998,15508338,0,0,0.217198524658472,0,0,0,0,0,0,0,0,0.630914826498423,0,0,10,-55.9090325,-64.027453,"PS118_08_0024__TIMER_2019_03_11_at_13_57_15_IMG_0009.jpg",-2380358.48539132,1611076.63990245
830,28311552,19.5275122326917,15518299,0,0,0.0661074546598579,0,0,0,0,0,0,0,0,0.120481927710843,0,0,10,-55.91021917,-64.03371567,"PS118_08_0017__TIMER_2019_03_11_at_13_16_20_IMG_0012.jpg",-2379828.45080706,1610646.03423898
423,28311552,6.8705530880377,15528260,0,0,3.21327501654386,0,0,0,0,0,0,0,0,0,0,0,10,-55.9092935,-64.039104,"PS118_08_0019__TIMER_2019_03_11_at_12_50_02_IMG_0302.jpg",-2379317.6838547,1610356.40008801
746,14155776,14.0585653696928,15528261,0,0,0.510806034959702,0,0,0,0,0,0,0,0,0.134048257372654,0,0,10,-55.90789617,-64.04427067,"PS118_08_0015__TIMER_2019_03_11_at_12_24_36_IMG_0153.jpg",-2378813.60808237,1610099.82544728
315,14155776,10.5123427592217,15538222,0,0,0.11888298064822,0,0,0,0,0,0,0,0,0,0,0,10,-55.906875,-64.04845,"PS118_08_0023__TIMER_2019_03_11_at_12_04_18_IMG_0029.jpg",-2378408.93297886,1609887.7316213
216,5018400,NA,15667600,0,0,0,0,0,0,0,0,0.149938281248994,0,0.0309144949442355,0,0,0,4,-56.58142,-63.68876,"JR17003_058_0006__EV_58_P25A20180308182439.png",-2429798.23705714,1603287.50370879
433,13456535,13.3332487392939,15737358,0,0,0,0,0,0,0,0,0.719397319712197,0,0,0,0,0,14,-56.42591,-63.8554,"PS81_163_0033__PS81_163-2_2013-02-10T23_15_57_7813.jpg",-2410364.17439628,1599871.44349828
344,26913070,10.2861314948581,15737359,0,0,0,0,0,0,0,0,0.0798361317077458,0,0,0,0,0,14,-56.42827,-63.85921,"PS81_163_0016__PS81_163-2_2013-02-10T22_52_21_7764.jpg",-2410085.36137158,1599543.38055043
249,13456535,9.3600244613941,15747319,0,0,0,0,0,0,0,0,0.625204660536733,0,0,0,0,0,14,-56.42958,-63.86203,"PS81_163_0021__PS81_163-2_2013-02-10T22_34_16_7727.jpg",-2409866.7875214,1599318.94834113
403,40369605,14.2619837087166,15747320,0,0,0,0,0,0,0,0,0.582635795081575,0,0,0,0,0.248138957816377,14,-56.43163,-63.86565,"PS81_163_0019__PS81_163-2_2013-02-10T22_10_15_7675.jpg",-2409596.4719444,1599015.36992083
302,13456535,11.6254610274801,15757280,0,0,0,0,0,0,0,0,0.257294062500632,0,0,0,0,0.993377483443709,14,-56.43682,-63.87013,"PS81_163_0029__PS81_163-2_2013-02-10T21_38_22_7606.jpg",-2409335.92809673,1598528.13944113
512,13456535,15.7991465535936,15767241,0,0,0,0,0,0,0,0,0.848662855441517,0,0,0,0,0,14,-56.43875,-63.87605,"PS81_163_0008__PS81_163-2_2013-02-10T20_59_03_7518.jpg",-2408854.07828736,1598091.58773398
161,13456535,4.5162712519213,15777203,0,0,0,0,0,0,0,0,2.460250176788,0,0,0,0,0.62111801242236,14,-56.43922,-63.88426,"PS81_163_0028__PS81_163-2_2013-02-10T20_04_01_7402.jpg",-2408124.25769213,1597578.95910187
102,13456535,1.890524723654,15946266,0,0,0,0,0,0,0,0,0.0124901568697537,0,0,0,0,0,14,-57.93283,-62.93332,"PS81_204_0009__PS81_204-1_2013-02-28T09_45_51_4198.jpg",-2536367.62252326,1589035.93444942
416,26913070,11.5610624680457,15946267,0,0,0,0,0,0,0,0,0.113628926689683,0,0,0.240384615384615,0.240384615384615,0.721153846153846,14,-57.93047,-62.93331,"PS81_204_0025__PS81_204-1_2013-02-28T09_54_22_4215.jpg",-2536303.08665517,1589140.98087495
519,13456535,17.4979873837412,15956226,0,0,0,0,0,0,0,0,0.120865987302221,0,0,0.192678227360308,0,1.34874759152216,14,-57.94309,-62.93406,"PS81_204_0031__PS81_204-1_2013-02-28T09_12_15_4121.jpg",-2536584.16748525,1588539.15692555
308,13456535,9.6113159367895,15966186,0,0,0,0,0,0,0,0,0.346509563765638,0,0,0,0,1.62337662337662,14,-57.94956,-62.93407,"PS81_204_0007__PS81_204-1_2013-02-28T08_55_03_4079.jpg",-2536762.61510393,1588252.13353613
637,26913070,15.4504308576028,15976145,0,0,0,0,0,0.020483650278784,0,0,0.0815633926693439,0,0,0.156985871271586,0,0,14,-57.96443,-62.93438,"PS81_204_0024__PS81_204-1_2013-02-28T08_01_20_3963.jpg",-2537146.25127813,1587575.89314316
