filename,longitude,latitude,area,survey,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea,bryozoans_hard_branching_antler-bryozoans,hydrocorals_branching-stylasterids,bryozoans_hard_branching_leaf-bryozoans,bryozoans_hard_lettuce-bryozoans,bryozoans_soft_dendroid-bryozoans,bryozoans_hard_encrusting-bryozoans,sponges_massive_round-porifera,sponges_massive_simple-porifera,bryozoans_soft_foliaceous-bryozoans,bryozoans_hard_branching_coralhead-bryozoans,sponges_crust_encrusting-porifera,sponges_erect_palmate-porifera,sponges_bead-porifera,bryozoans_soft_fan-bryozoans,sponges_hollow_tube_chimney-porifera,bryozoans_hard_fenestrate-bryozoans,sponges_erect_simple-porifera,bryozoans_purple-bryozoans,sponges_cup_table_disc-porifera,sponges_massive_barrel-porifera,sponges_erect_laminar-porifera,sponges_massive_cryptic-porifera,sponges_cup_cup_goblet-porifera,sponges_crust_creeping_ramose-porifera,sponges_erect_stalked-porifera,sponges_erect_branching-porifera,sponges_cup_incomplete_curled-porifera,n_annotation
NBP1502_KC6_0041__DSC0799.jpg,-168.9996907227616,-76.59492362459547,6.7249576235275,NBP1502,10036224.0,0.0,0.0,0.0,0.0,11659.224425901564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0010__DSC0806.jpg,-168.99968090614888,-76.59428932038836,6.3816925561056,NBP1502,10036224.0,0.0,0.0,0.0,0.0,10358.008164711213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0072__DSC0814.jpg,-168.9996696871629,-76.5935644012945,6.1330073680487,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0084__DSC0823.jpg,-168.9996570658037,-76.59274886731392,5.8633460164212,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0021__DSC0827.jpg,-168.9996514563107,-76.592386407767,6.3328751419123,NBP1502,10036224.0,0.0,0.0,0.0,0.0,23430.153833468292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0052__DSC0842.jpg,-168.99963042071198,-76.59102718446601,5.6105106422879,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0037__DSC0856.jpg,-168.99961078748652,-76.58975857605178,6.5154816945343,NBP1502,10036224.0,0.0,0.0,0.0,0.0,16200.175752702067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16512.99638543135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0006__DSC0864.jpg,-168.99959956850054,-76.58903365695792,3.3718069443058,NBP1502,10036224.0,0.0,0.0,0.0,0.0,26307.948522732484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0068__DSC0871.jpg,-168.9995897518878,-76.58839935275081,6.5246384182133,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0091__DSC0882.jpg,-168.9995743257821,-76.58740258899677,5.8559761350375,NBP1502,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0029__DSC0885.jpg,-168.99957011866238,-76.58713074433656,6.3981684663398,NBP1502,10036224.0,0.0,0.0,0.0,0.0,4857.098277831405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
NBP1502_KC6_0060__DSC0899.jpg,-168.9995504854369,-76.58586213592233,6.2269837551075,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0044__DSC0914.jpg,-168.9995294498382,-76.58450291262136,5.6767649551278,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0013__DSC0922.jpg,-168.99951823085223,-76.5837779935275,6.5760843281039,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC6_0076__DSC0929.jpg,-168.9995084142395,-76.5831436893204,6.2051892822426,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0015__DSC0108.jpg,-168.99969868421053,-76.15161644736843,2.632914553782,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
NBP1502_KC12_0007__DSC0124.jpg,-168.99967763157895,-76.15347960526316,2.6303242040721,NBP1502,10036224.0,0.0,0.0,0.0,22585.990608689124,0.0,308012.339407486,0.0,0.0,0.0,0.0,0.0,0.0,66627.20141766047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0019__DSC0127.jpg,-168.9996736842105,-76.15382894736842,,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0004__DSC0133.jpg,-168.99966578947368,-76.15452763157894,5.1867823765337,NBP1502,10036224.0,0.0,0.0,0.0,0.0,0.0,390609.38819917646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0011__DSC0143.jpg,-168.99965263157895,-76.15569210526316,3.8100504465463,NBP1502,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
NBP1502_KC12_0017__DSC0146.jpg,-168.9996486842105,-76.15604144736842,,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0002__DSC0152.jpg,-168.9996407894737,-76.15674013157894,4.6367777416573,NBP1502,10036224.0,0.0,0.0,0.0,0.0,0.0,448340.4025271123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
NBP1502_KC12_0009__DSC0162.jpg,-168.99962763157893,-76.15790460526316,3.7479799647382,NBP1502,10036224.0,0.0,0.0,0.0,14339.339738146124,34936.31798033137,22659.80955374832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0006__DSC0171.jpg,-168.9996157894737,-76.15895263157894,6.8155184968914,NBP1502,10036224.0,0.0,0.0,0.0,0.0,0.0,246923.90155490703,0.0,0.0,0.0,0.0,11728.225110307952,0.0,43458.063982382286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0013__DSC0181.jpg,-168.99960263157894,-76.16011710526315,,NBP1502,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
NBP1502_KC12_0016__DSC0184.jpg,-168.99959868421053,-76.16046644736842,8.2695173639674,NBP1502,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
NBP1502_KC12_0001__DSC0190.jpg,-168.9995907894737,-76.16116513157895,,NBP1502,10036224.0,0.0,0.0,0.0,0.0,0.0,401954.3870721142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107
NBP1502_KC12_0008__DSC0200.jpg,-168.99957763157894,-76.16232960526315,,NBP1502,10036224.0,0.0,0.0,0.0,0.0,15477.483778670268,443099.91716236656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35179.1536676759,0.0,0.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0020__DSC0203.jpg,-168.99957368421053,-76.16267894736842,3.0224810835636,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
NBP1502_KC12_0005__DSC0209.jpg,-168.99956578947368,-76.16337763157895,,NBP1502,10036224.0,0.0,0.0,0.0,0.0,12687.64394476937,342406.74239401036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54747.404514913294,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
NBP1502_KC12_0012__DSC0219.jpg,-168.99955263157895,-76.16454210526317,5.5419374825976,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
NBP1502_KC12_0018__DSC0222.jpg,-168.99954868421054,-76.16489144736842,3.4808047130126,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
NBP1502_KC12_0003__DSC0228.jpg,-168.99954078947368,-76.16559013157895,,NBP1502,10036224.0,0.0,0.0,0.0,0.0,0.0,451777.6419830312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
NBP1502_KC12_0010__DSC0238.jpg,-168.99952763157896,-76.16675460526316,4.5693962592295,NBP1502,10036224.0,0.0,0.0,0.0,0.0,4314.800323879918,216423.05906962452,0.0,0.0,0.0,0.0,0.0,0.0,58389.22919682303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
NBP1502_KC12_0014__DSC0257.jpg,-168.99950263157896,-76.16896710526316,5.7488832487903,NBP1502,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD54_CAM02_0001__IMG_0233.JPG,139.83,-65.57,1.5410738739661,AA2011,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD56_CAM05_0001__IMG_0358.JPG,140.38,-65.63,1.6186239303599,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13371.42760794572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD59_CAM09_0001__IMG_0520.JPG,140.56,-65.7,2.8550667029363,AA2011,6629708.0,0.0,0.0,0.0,35947.92809354688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31090.05038657813,23224.413443858823,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD66_CAM19_0001__IMG_0843.JPG,142.81,-65.92,2.4369056945286,AA2011,6629708.0,0.0,0.0,0.0,123790.9016035034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,7,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD67_CAM20_0001__IMG_0526.JPG,142.6,-65.99,2.3524788514983,AA2011,6629708.0,0.0,0.0,0.0,0.0,49095.41857891501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14980.653152716392,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,3,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD68_CAM21_0001__IMG_0549.JPG,142.93,-66.0,2.8847484364856,AA2011,6629708.0,0.0,0.0,210212.80018103129,17893.63493633785,31749.817830554843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13597.831194915656,0.0,0.0,0.0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD69_CAM22_0001__IMG_0523.JPG,143.31,-65.99,2.6004235066021,AA2011,6629708.0,0.0,0.0,0.0,0.0,57176.34101220317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD70_CAM23_0001__IMG_0510.JPG,143.61,-65.99,2.0040011951362,AA2011,,,,,,,,,,,,,,,,,,,,,,,7,1,0,4,2,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD71_CAM24_0001__IMG_0514.JPG,143.9,-66.0,3.2266968412482,AA2011,6629708.0,0.0,0.0,67969.82763993632,0.0,8290.276282767807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD72_CAM25_0001__IMG_0506.JPG,143.78,-66.16,2.1842516767352,AA2011,6629708.0,0.0,0.0,55898.01910747586,0.0,51834.711443656706,0.0,0.0,0.0,33439.26582869052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD73_CAM26_0001__IMG_0500.JPG,143.48,-66.17,3.6285321697364,AA2011,6629708.0,0.0,0.0,0.0,0.0,108049.02515701822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD74_CAM27_0001__IMG_0524.JPG,143.32,-66.18,3.2783390823346,AA2011,6629708.0,0.0,0.0,0.0,0.0,7753.772368147336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD75_CAM28_0001__IMG_0516.JPG,143.15,-66.17,,AA2011,6629708.0,0.0,0.0,557110.8316051743,0.0,8142.468118327592,0.0,0.0,45897.27662924208,0.0,0.0,12667.686977437445,0.0,0.0,43078.80651901121,9089.771400720445,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD76_CAM29_0001__IMG_0523.JPG,142.92,-66.15,2.1647132135829,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.949144072245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD77_CAM30_0001__IMG_0537.JPG,142.73,-66.18,3.1983114444192,AA2011,6629708.0,0.0,0.0,210380.8474278237,0.0,19230.70902191701,0.0,0.0,0.0,0.0,0.0,10619.398726586373,0.0,187756.0848534003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
AA2011_CTD78_CAM31_0001__IMG_0495.JPG,142.67,-66.31,3.0078216900188,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD79_CAM32_0001__IMG_0567.JPG,142.98,-66.42,3.1264044558226,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD80_CAM33_0001__IMG_0525.JPG,143.27,-66.37,,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64531.100639895885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD81_CAM34_0001__IMG_0509.JPG,143.7,-66.32,3.0122719983057,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.956095006479,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD82_CAM35_0001__IMG_0609.JPG,143.96,-66.32,2.7759487401114,AA2011,6629708.0,2507.1872871055043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD83_CAM36_0001__IMG_0570.JPG,143.82,-66.38,2.2994194583062,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD84_CAM37_0001__IMG_0538.JPG,143.62,-66.45,2.3611765325508,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7295.6455353671545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD86_CAM39_0001__IMG_0527.JPG,143.45,-66.51,2.8571005802885,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD87_CAM40_0001__IMG_0531.JPG,143.33,-66.55,2.3613497681498,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD88_CAM41_0001__IMG_0556.JPG,143.16,-66.61,2.072232503864,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD89_CAM42_0001__IMG_0514.JPG,143.02,-66.67,3.0639950650836,AA2011,6629708.0,0.0,0.0,34110.28205932269,0.0,29400.99571584268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
AA2011_CTD91_CAM44_0001__IMG_0539.JPG,143.33,-66.69,1.7939644532081,AA2011,6629708.0,0.0,0.0,143978.19794242314,0.0,96640.58024964502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6260.3446719509275,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD92_CAM45_0001__IMG_0561.JPG,143.58,-66.71,2.2663107762562,AA2011,6629708.0,0.0,0.0,456406.3518156542,157126.28407375838,48891.232021032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD94_CAM47_0001__IMG_0580.JPG,144.18,-66.77,1.9031700270142,AA2011,6629708.0,0.0,0.0,0.0,9778.282846681182,36272.98617213969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD95_CAM48_0001__IMG_0574.JPG,144.37,-66.84,2.4310161941847,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD96_CAM49_0001__IMG_0571.JPG,144.47,-66.94,2.7499484161618,AA2011,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD97_CAM50_0001__IMG_0539.JPG,144.42,-66.92,2.6887682180084,AA2011,6629708.0,0.0,0.0,0.0,0.0,15096.177054411253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,106
AA2011_CTD99_CAM52_0001__IMG_0543.JPG,143.88,-66.77,,AA2011,,,,,,,,,,,,,,,,,,,,,,,5,1,0,16,2,5,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD100_CAM53_0001__IMG_0602.JPG,143.68,-66.68,2.7595747851839,AA2011,6629708.0,0.0,0.0,0.0,0.0,37592.83836095114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5457.645129491629,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD101_CAM54_0001__IMG_0937.JPG,143.71,-66.6,2.0624322773024,AA2011,,,,,,,,,,,,,,,,,,,,,,,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
AA2011_CTD103_CAM56_0001__IMG_0592.JPG,143.93,-66.52,3.0335337019925,AA2011,6629708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474109.1884053615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD104_CAM57_0001__IMG_0550.JPG,144.13,-66.43,2.8776036009839,AA2011,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
AA2011_CTD105_CAM58_0001__IMG_0541.JPG,144.44,-66.35,1.841067278547,AA2011,6629708.0,0.0,0.0,0.0,0.0,108102.9886081882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD106_CAM59_0001__IMG_0531.JPG,144.5,-66.21,3.0023770660552,AA2011,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
AA2011_CTD108_CAM61_0001__IMG_0566.JPG,144.84,-65.96,2.2567532584925,AA2011,6629708.0,0.0,0.0,0.0,0.0,46542.64803904298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45751.10869032629,0.0,0.0,13950.604403898435,10766.023138914716,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
