annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12737506,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3945.94,756.47,22.4]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795811,"2021-09-03 02:49:57"
12737507,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[4307.06,721.03,25.97]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795812,"2021-09-03 02:50:00"
12737508,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[4493.25,884.72,24.67]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795813,"2021-09-03 02:50:03"
12737509,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[4507.88,805.41,19.22]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795814,"2021-09-03 02:50:06"
12737510,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[446.06,334.59,77.63]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795815,"2021-09-03 02:50:09"
12737511,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[1613.81,506.16,20.7]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795816,"2021-09-03 02:50:18"
12737512,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[1715.06,229.97,17.45]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795817,"2021-09-03 02:50:23"
12737513,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2918.25,368.34,15.15]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795818,"2021-09-03 02:50:27"
12737514,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2866.5,61.78,15.69]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795819,"2021-09-03 02:50:30"
12737515,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2588.63,20.16,16.62]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795820,"2021-09-03 02:50:33"
12737516,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2604.94,92.72,18.7]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795821,"2021-09-03 02:50:37"
12737517,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2322.56,439.78,22.7]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795822,"2021-09-03 02:50:40"
12737518,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3205.13,92.16,17.61]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795823,"2021-09-03 02:50:44"
12737519,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3602.25,338.53,18.57]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795824,"2021-09-03 02:50:51"
